,Unnamed: 0,year,Unnamed: 0.1,user_id,username,date,time,tweet,text,manual,textblob,nltk_tweet,sent140,emoticon,James Harden,LeBron James,Giannis Antetokounmpo,Anthony Davis,Luka Doncic,Trae Young,Nikola Jokic,Russell Westbrook,Kawhi Leonard,Chris Paul,Devin Booker,Khris Middleton,Bam Adebayo,Jayson Tatum,Kemba Walker,Jimmy Butler,Ben Simmons,Joel Embiid,Domantas Sabonis,Brandon Ingram,Pascal Siakam,Rudy Gobert,Donovan Mitchell,Kyle Lowry,Damian Lillard,DeMar DeRozan,Isaiah Thomas,John Wall,LaMarcus Aldridge,Paul George,Stephen Curry,Victor Oladipo
54,256285,2017,256285,17345647,talkhoops,9/21/2016,0:26:12,"PG 24th, Russ 28th. They both shoot REALLY poorly in isolation. https://twitter.com/JoshEberley/status/778267555924324352???????",pg th russ th they both shoot really poorly in isolation,-1,-0.4,-1,-0.025131404,0.4906047138452747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,311144,2018,311144,31065027,vincegoodwill,7/8/2017,3:06:40,"If KD stayed in OKC like everybody claimed he should've, it changes nothing for the East. Too much incompetence, bad trades, bad drafts  https://twitter.com/mrcraw4d/status/883401345599918081???????",if kd stay in okc like everybody claim he should have it change nothing for the east too much incompetence bad trade bad draft,-1,-0.3999999999999999,-1,-0.44800961,0.07847601771065293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,490697,2018,490697,84642278,jmcdonald_saen,3/14/2018,3:01:47,"An All-Star LaMarcus Aldridge didn't guarantee the playoffs in Portland, either. Even missed one year with Damian Lillard also in the starting lineup.  https://twitter.com/Aggie_Matt15/status/973632763239727104????",an all star lamarcus aldridge do not guarantee the playoff in portland either even miss year with damian lillard also in the starting lineup,-1,0.0,-1,-0.7419054509999999,0.5897592595066414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57,408209,2019,408209,109910925,basketballtalk,1/22/2019,8:00:35,"Luka Doncic becomes second NBA teenager to record triple-double, Bucks rout Mavs??anyway  https://wp.me/p14QT0-3COo??",luka doncic become second nba teenager to record triple double buck rout mavs anyway,1,0.0,1,-0.720713735,-0.5087036212680349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,481463,2020,481463,84642278,jmcdonald_saen,12/13/2019,11:36:00,"Attn shut ins: Another really, really solid outing for Lonnie Walker in the works",attn shut ins another really really solid outing for lonnie walker in the work,1,0.0,-1,-0.776476979,0.2807838532741427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,390852,2020,390852,21528745,andyblarsen,12/29/2019,2:50:40,"Right: he was a good player for a decade. That's awesome! But don't pump him up like he's going to be the most athletic 7-footer we've ever seen. Just be like ""we think he's a good athlete and can improve and can help this team""",right he be good player for decade that be awesome but do not pump him up like he be go to be the most athletic footer we have ever see just be like we think he be good athlete and can improve and can help this team,0,0.6371428571428572,1,0.752782822,-0.6548604728260133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,517015,2018,517015,115556805,thefrankisola,5/6/2018,8:10:06,What? I do the radio show with Mr. Celtic @Scalabrine. Every morning he recites love letters and raps about the C's. (The other two hours are dedicated to LeBron. You are right about that.) https://twitter.com/daddy2danica/status/992918601786167296????,what do the radio show with mr celtic scalabrine every morning he recite love letter and rap about the the other hour be dedicate to lebron you be right about that,1,0.22023809523809523,1,-0.5610798,-0.8691229242597568,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,59599,2019,59599,123777284,chrisfedor,8/18/2018,8:59:26,Penalties continue to be an enormous issue for the Browns. Weird.,penalty continue to be an enormous issue for the brown weird,1,-0.25,1,0.46045470200000005,-0.25951055943625756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,63306,2018,63306,123777284,chrisfedor,1/27/2018,14:50:14,"In the midst of the worst season of his career, #Cavs JR Smith turned to Kyle Korver, Damon Jones, Phil Handy & old film of himself to bust out of shooting slump http://www.cleveland.com/cavs/index.ssf/2018/01/jr_smith_needed_a_performance.html#incart_river_index????",in the midst of the bad season of his career cavs jr smith turn to kyle korver damon jones phil handy old film of himself to bust out of shoot slump,-1,4.625929269271486e-17,1,-0.709878564,-0.5092369661777679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,330590,2018,330590,201105510,willguillory,2/27/2018,11:01:24,"Update: Anthony Davis is really, really good at basketball",update anthony davis be really really good at basketball,1,0.7,1,0.52268219,0.40484364261130845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,437348,2017,437348,30070994,christopherhine,6/24/2017,4:38:52,"Connor Murphy: ""It means a lot to me Stan Bowman put trust in this trade believing I can help this team.""",connor murphy it mean lot to me stan bowman put trust in this trade believe can help this team,1,-0.3125,1,-0.049778998,-0.18121046176935396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,377372,2019,377372,369723148,adamhimmelsbach,6/6/2019,9:41:38,Imagine the numbers Steph would put up on a trash team,imagine the number steph would put up on trash team,1,0.0,1,0.281422138,-0.772043042258016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
66,546084,2019,546084,21487022,bytimreynolds,6/2/2019,0:18:01,"Pascal Siakam just missed a 3 and the rebound hit Marc Gasol in the face. ??I don??t like you anyway,?? Siakam told him. FAKE FINALS SCHISM!!!!",pascal siakam just miss and the rebound hit marc gasol in the face do not like you anyway siakam tell him fake final schism,-1,-0.25,-1,-0.841963053,0.4392935831978928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
67,315798,2017,315798,31065027,vincegoodwill,11/18/2016,6:00:39,"Jimmy Butler?????s undeniable confidence: ""I'm the best [bleeping] player in the world' -  http://bit.ly/2f4sPXJ?? pic.twitter.com/1JZKAgwxiZ",jimmy butlers undeniable confidence i be the good bleeping player in the world pictwittercomjzkagwxiz,1,0.7,1,0.039856791,-0.597150490038206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,491394,2018,491394,84642278,jmcdonald_saen,2/26/2018,12:39:48,"HYPOTHETICALLY ...

If LeBron indicated he wanted to come to SA next summer, it would happen. Whatever it takes. Like, this is no-brainer stuff. You don't even think about it. https://twitter.com/Faux_Schlmoe/status/967981954581909504????",hypothetically if lebron indicate he want to come to sa next summer it would happen whatever it take like this be no brainer stuff you do not even think about it,1,0.0,-1,0.088069558,-0.13972116110852117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,159752,2020,159752,62264005,rodboone,1/23/2020,21:01:13,"Inconsistency puts Malik on the trade block and, as he admitted to me Monday, even he knows sometimes he's out there not contributing as he should.

 http://theathletic.com/1549219?? https://twitter.com/IanBegley/status/1220327984663531520???????",inconsistency put malik on the trade block and as he admit to me monday even he know sometimes he be out there not contribute as he should,-1,0.0,-1,-0.267810881,-0.08598194450635666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,388156,2017,388156,369723148,adamhimmelsbach,12/23/2016,9:52:27,Paul George has just 2 points since the first quarter. Avery Bradley has done a nice job on him.,paul george have just point since the first quarter avery bradley have do nice job on him,1,0.425,1,0.9703519340000001,-0.08920392687908285,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
71,389363,2020,389363,21528745,andyblarsen,3/5/2020,10:07:55,"Jazz just attacking high PnR with Gobert rolling... after Conley delivered a lob, they're terrified of the pass to Gobert and Mitchell/Bogdanovic getting layups and trips to the FT line.",jazz just attack high pnr with gobert rolling after conley deliver lob they be terrify of the pass to gobert and mitchell bogdanovic get layup and trip to the ft line,-1,0.16,1,0.088838816,-0.03515722032967039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
72,141032,2019,141032,1726655856,jcowleyhoops,11/20/2018,6:03:07,"Denzel Valentine's season is likely over, as the wing is headed for left ankle surgery, according to the Bulls.

 http://bit.ly/2Q4DKY1??",denzel valentine season be likely over as the wing be head for left ankle surgery accord to the bull,-1,0.0,-1,0.24138844,0.7696581489923511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,554206,2019,554206,284089166,realmikewilbon,1/28/2019,1:44:17,"Can't wait to read ""Lessons From Lenny"" -- the new book on Len Bias by my guys @tonymassenburg and @WaltTheWizard42. Excited to hear their points of view...and having known and covered Len, I never tire of reading and learning about him...@TerrapinHoops pic.twitter.com/8Gnml7d1fr",can not wait to read lesson from lenny the new book on len bias by my guy tonymassenburg and waltthewizard excited to hear their point of view and have know and cover len never tire of reading and learn about him terrapinhoops pictwittercomgnmldfr,1,0.2556818181818182,1,-0.568422943,-0.8290339313017434,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,148139,2019,148139,51189656,nypost_berman,5/15/2019,20:43:06,??We feel very strongly we??ll be the environment he wants to be in??: #Pelicans GM David Griffin still thinking Anthony Davis will want to play with Zion #Knicks https://nypost.com/2019/05/15/knicks-anthony-davis-chances-likely-take-huge-hit/?utm_source=twitter_sitebuttons&utm_medium=site%20buttons&utm_campaign=site%20buttons????,we feel very strongly we will be the environment he want to be in pelicans gm david griffin still think anthony davis will want to play with zion knicks,1,0.5633333333333334,-1,-0.6977380809999999,0.40910653342517445,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,449487,2019,449487,292577345,davepasch,6/28/2018,11:10:34,"The Lakers already have a lot of talent (they were a .500 team from Jan 1 on). If they get Leonard & James, even if they have to surrender some of that talent??look out.",the lakers already have lot of talent they be team from jan on if they get leonard james even if they have to surrender some of that talent look out,1,0.0,1,-0.8776034340000001,-0.7385490906629922,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,171692,2020,171692,178580925,shamscharania,7/4/2019,0:36:12,"Boban Marjanovic is signing a two-year, $7M deal with the Dallas Mavericks, league sources tell @TheAthleticNBA @Stadium. https://twitter.com/ShamsCharania/status/1146456480645885952????",boban marjanovic be sign year deal with the dallas mavericks league source tell theathleticnba stadium,0,0.0,-1,0.403594613,-0.2374156542762541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,359052,2018,359052,15966106,yourmandevine,11/2/2017,9:39:17,"At @YahooBDL: Lance Stephenson got a flagrant foul for hitting LeBron James in the groin, just like old times.  https://yhoo.it/2gVx1fS?? pic.twitter.com/PB8k0bKW1R",at yahoobdl lance stephenson get flagrant foul for hit lebron james in the groin just like old time pictwittercompbkbkwr,-1,0.1,1,0.09696161699999999,-0.3781198574399932,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,573133,2019,573133,462442486,termineradio,4/5/2019,10:08:09,"Go back in your truck and play with Curtlow, Salamihead.",go back in your truck and play with curtlow salamihead,-1,0.0,1,-0.7115971740000001,-0.5568336466026843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,590811,2020,590811,437735138,matt_velazquez,12/10/2019,11:19:11,"Khris Middleton with a corner 3 off a pass from Giannis and that should do it.

Bucks up, 110-101, with 30.3 seconds left. Giannis 32 pts, 15 rebs, 8 assts; Middleton 20 pts (4/10 on 3's) and 9 rebs.",khris middleton with corner off pass from giannis and that should do it buck up with second leave giannis pts rebs asst middleton pts on and reb,1,0.0,-1,0.6848526,-0.5705912297614091,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,7425,2018,7425,30174658,anthony_chiang,4/26/2018,9:44:38,LeBron is just too good.,lebron be just too good,1,0.7,1,0.361474037,-0.6612292429173441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,422442,2020,422442,46422645,cassidyhubbarth,12/10/2019,9:22:18,"This is a beautiful tribute to a father, a son and two respected and loved professionals. I didn??t know your dad @Ben_ESPN but I know you did him proud here... https://theathletic.com/1443908/2019/12/09/it-feels-like-hes-still-with-you-nick-cafardos-son-ben-pushes-forward-in-same-industry-as-his-late-father/????",this be beautiful tribute to father son and respected and loved professional do not know your dad benespn but know you do him proud here,1,0.6125,1,0.566867948,-0.7843397697057842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,562249,2019,562249,47517155,seeratsohi,2/7/2019,9:11:29,"Gametime reading: how Middleton  became an All Star by changing his shot selection, scoring less points, getting benched and compromising with his new coach https://twitter.com/seeratsohi/status/1093231245302083584????",gametime reading how middleton become an all star by change his shot selection score less point get bench and compromise with his new coach,1,-0.015151515151515152,1,-0.5275581779999999,-0.4549619554340747,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,436502,2018,436502,30070994,christopherhine,9/24/2017,10:07:41,End of the second period and it's 3-1 CBJ. Hawks lead in SOG 36-15.,end of the second period and it be cbj hawk lead in sog,0,0.0,-1,-0.76439634,-0.8245536606871664,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,33505,2019,33505,251655721,bdawsonwrites,12/26/2018,5:49:27,"Thunder 88 Rockets 86 End 3Q | Paul George 23 points, 12 rebounds; Russell Westbrook 20, 5, 7 assists; Steven Adams 16, 7. James Harden with 37, 6, 5 for Houston.",thunder rocket end paul george point rebound russell westbrook assist steven adams james harden with for houston,0,0.0,-1,-0.309222221,-0.5770284454111088,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85,376151,2020,376151,369723148,adamhimmelsbach,12/12/2019,8:54:58,"Really bad foul by Jaylen there in the backcourt. It's his 3rd, Indy in the penalty, and Brogdon the ft shooter.",really bad foul by jaylen there in the backcourt it be his rd indy in the penalty and brogdon the ft shooter,-1,-0.6999999999999998,1,-0.8923526629999999,0.26205373088759987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,411718,2019,411718,109910925,basketballtalk,7/3/2018,22:00:30,Report: LeBron James told Lakers he??s excited to play with Lonzo??Ball  https://wp.me/p14QT0-3yWF??,report lebron james tell lakers he excited to play with lonzo ball,1,0.375,1,-0.9283873290000001,-0.6753529945593948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,110394,2020,110394,21735948,detnewsrodbeard,11/12/2019,2:57:28,I mean...that's good thinking ahead.,mean that be good thinking ahead,1,0.19374999999999998,1,0.787711024,-0.39672897570791843,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,409932,2019,409932,109910925,basketballtalk,10/21/2018,5:13:28,Lakers?? James to make home debut against Rockets??tonight  https://wp.me/p14QT0-3AKA??,lakers james to make home debut against rocket tonight,0,0.0,1,0.052736282,-0.5419373131726266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,556661,2020,556661,205906536,omarisankofa,12/14/2019,11:29:22,"Grizzlies lose to the Bucks, 127-114. The loss shouldn't overshadow the best game of JJJ's career ?? 43 points, 14-21 overall and 9-15 from 3. Tied a franchise record in 3-pointers made",grizzly lose to the buck the loss should not overshadow the good game of jj career point overall and from tie franchise record in pointers make,1,0.09999999999999998,-1,-0.223085225,0.7259429552160399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,418794,2018,418794,44678264,briancmahoney,5/21/2018,9:22:27,That last minute of the half killed the Rockets. Were somehow only down 48-41 despite how bad things had gone and then let it get away again.,that last minute of the half kill the rocket be somehow only down despite how bad thing have go and then let it get away again,-1,-0.20444444444444443,-1,-0.6105874179999999,0.6039569412423593,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,305851,2019,305851,31065027,vincegoodwill,11/15/2018,0:22:16,"Jimmy Butler will start for Philly tonight against the Magic. With Embiid, Simmons, Redick and Wilson Chandler",jimmy butler will start for philly tonight against the magic with embiid simmons redick and wilson chandler,0,0.5,1,-0.19471555899999998,-0.11134960271908012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,276820,2017,276820,17345647,talkhoops,6/18/2016,2:47:29,Why would you even be allowed to bring fireworks into a soccer stadium? Did @andyblarsen do this?,why would you even be allow to bring firework into soccer stadium do andyblarsen do this,-1,0.0,-1,0.651604176,-0.8237976608176397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,252433,2017,252433,17345647,talkhoops,11/4/2016,23:36:27,Not much spreads more panic than a four-game sample size.,not much spread more panic than game sample size,-1,0.0,-1,-0.220595717,0.7552364357654431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,94714,2017,94714,858750770,darthamin,3/21/2017,9:54:05,"Those BHM jersey?!? ???????????? RT @hoopshype: These are real @nbadleague jerseys.

I want them all. pic.twitter.com/bPRZhZfmOp",those bhm jersey rt hoopshype these be real nbadleague jersey want them all pictwittercombprzhzfmop,1,0.2,-1,0.825460315,0.8141187673909667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,137885,2017,137885,287770878,jaredsgreenberg,4/10/2017,22:35:25,I'm still leaning toward Harden for #MVP but aren't the @dmorey tweets about winning actually making the case for Kawhi to be #MVP?,i be still lean toward harden for mvp but be not the dmorey tweet about win actually make the case for kawhi to be mvp,1,0.4,-1,0.15007782,0.056886200074545146,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,126698,2018,126698,108388673,greganthony50,2/2/2018,3:40:05,???????????????????????? glad they rewarded the @MiamiHEAT for their season thus far!!! https://twitter.com/complexsports/status/959145628516397061????,glad they reward the miamiheat for their season thus far,1,0.3,1,0.77007103,0.4527430464287556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,350771,2019,350771,15966106,yourmandevine,9/12/2018,0:05:08,"""These people are respectful, they?????re humble and they love us, man, but if you just watch on TV, you?????d never know that."" Another great read from Jeff. https://twitter.com/JeffEisenberg/status/1039519582279544832???????",these people be respectful theyre humble and they love us man but if you just watch on tv youd never know that another great read from jeff,1,0.4,1,0.7274839879999999,-0.5610649816713711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,54031,2020,54031,123777284,chrisfedor,11/15/2019,13:00:59,Myles Garrett just endangered someone's life on the football field by swinging a weapon at Mason Rudolph's head. It could have been tragic. Thank God it's not. Completely disgusting. One of the ugliest acts I've ever seen. His season should be over.,myles garrett just endanger someone life on the football field by swinge weapon at mason rudolph head it could have be tragic thank god it be not completely disgusting of the ugly act i have ever see his season should be over,-1,-0.31666666666666665,-1,-0.893271796,0.8203378829173933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,29631,2018,29631,251655721,bdawsonwrites,1/31/2018,6:11:05,It doesn?????t even come with a head.,it doesnt even come with head,-1,0.0,-1,-0.5316591860000001,-0.06453837307637411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,396187,2019,396187,21528745,andyblarsen,2/13/2019,5:31:20,San Antonio count? Cause they're worse than the other teams,san antonio count cause they be bad than the other team,-1,-0.4124999999999999,-1,-0.41178095299999995,0.7175563353491143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,388788,2017,388788,369723148,adamhimmelsbach,11/12/2016,8:58:58,Jaylen Brown skied for that block. What a play.,jaylen brown ski for that block what play,1,0.0,-1,-0.778023839,-0.19386486382475743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,342957,2020,342957,15966106,yourmandevine,10/28/2019,9:25:36,"Kyrie's averaging 37.7 pts + 6.3 asts per game, pulling out wild highlights, playing only games that go down to the last possession and/or overtime, and leading a 1-2 team that could be 3-0 or 0-3. Good, bad, or otherwise, it's been very watchable shit:  https://www.theringer.com/nba/2019/10/24/20930797/kyrie-irving-brooklyn-nets-season-opener??????? https://twitter.com/SNYtv/status/1188589262020759553???????",kyrie average pts ast per game pull out wild highlight play only game that go down to the last possession andor overtime and lead team that could be or good bad or otherwise it be be very watchable shit,1,-0.0914141414141414,-1,-0.882936321,-0.49120453276354825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,603927,2019,603927,448256178,mattwinertv,5/19/2019,11:02:50,"That was phenomenal D by Draymond...and it leads to go-ahead lay-up. He's been such a force tonight
#WesternConferenceFinals",that be phenomenal by draymond and it lead to go ahead lay up he be be such force tonight westernconferencefinal,1,0.25,-1,-0.936552979,-0.032524357003276605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
